Hour,Month,Weekend,Holiday,Promotion,Reservations,Year,Day,DayOfYear,WeekOfYear,Lag_1_Day,Lag_7_Days,Rolling_7,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Weather_Rainy,Weather_Sunny
14,4,0,0,0,49,2023,12,102,15,3.0,10.0,9.571428571428571,False,False,False,False,False,True,False,True
15,4,0,0,0,49,2023,12,102,15,7.0,2.0,5.857142857142857,False,False,False,False,False,True,False,True
16,4,0,0,0,49,2023,12,102,15,8.0,3.0,5.0,False,False,False,False,False,True,False,True
17,4,0,0,0,49,2023,12,102,15,1.0,2.0,6.0,False,False,False,False,False,True,False,True
18,4,0,0,0,49,2023,12,102,15,14.0,13.0,9.428571428571429,False,False,False,False,False,True,False,True
19,4,0,0,0,49,2023,12,102,15,22.0,15.0,15.142857142857142,False,False,False,False,False,True,False,True
20,4,0,0,0,49,2023,12,102,15,11.0,12.0,10.714285714285714,False,False,False,False,False,True,False,True
21,4,0,0,0,49,2023,12,102,15,16.0,11.0,6.142857142857143,False,False,False,False,False,True,False,True
22,4,0,0,0,49,2023,12,102,15,5.0,9.0,3.2857142857142856,False,False,False,False,False,True,False,True
11,4,0,0,1,20,2023,13,103,15,4.0,4.0,6.142857142857143,False,False,False,True,False,False,False,True
12,4,0,0,1,20,2023,13,103,15,6.0,4.0,7.857142857142857,False,False,False,True,False,False,False,True
13,4,0,0,1,20,2023,13,103,15,8.0,9.0,9.857142857142858,False,False,False,True,False,False,False,True
14,4,0,0,1,20,2023,13,103,15,10.0,4.0,10.428571428571429,False,False,False,True,False,False,False,True
15,4,0,0,1,20,2023,13,103,15,0.0,3.0,6.571428571428571,False,False,False,True,False,False,False,True
16,4,0,0,1,20,2023,13,103,15,4.0,7.0,4.142857142857143,False,False,False,True,False,False,False,True
17,4,0,0,1,20,2023,13,103,15,13.0,1.0,7.142857142857143,False,False,False,True,False,False,False,True
18,4,0,0,1,20,2023,13,103,15,9.0,9.0,10.428571428571429,False,False,False,True,False,False,False,True
19,4,0,0,1,20,2023,13,103,15,19.0,12.0,15.0,False,False,False,True,False,False,False,True
20,4,0,0,1,20,2023,13,103,15,8.0,5.0,12.0,False,False,False,True,False,False,False,True
21,4,0,0,1,20,2023,13,103,15,5.0,1.0,6.857142857142857,False,False,False,True,False,False,False,True
22,4,0,0,1,20,2023,13,103,15,0.0,1.0,3.142857142857143,False,False,False,True,False,False,False,True
11,4,1,0,0,36,2023,14,104,15,1.0,7.0,5.142857142857143,False,False,False,False,False,False,False,True
12,4,1,0,0,36,2023,14,104,15,13.0,2.0,9.714285714285714,False,False,False,False,False,False,False,True
13,4,1,0,0,36,2023,14,104,15,10.0,15.0,9.285714285714286,False,False,False,False,False,False,False,True
14,4,1,0,0,36,2023,14,104,15,10.0,19.0,8.0,False,False,False,False,False,False,False,True
15,4,1,0,0,36,2023,14,104,15,8.0,11.0,6.0,False,False,False,False,False,False,False,True
16,4,1,0,0,36,2023,14,104,15,1.0,6.0,5.285714285714286,False,False,False,False,False,False,False,True
17,4,1,0,0,36,2023,14,104,15,9.0,4.0,7.714285714285714,False,False,False,False,False,False,False,True
18,4,1,0,0,36,2023,14,104,15,16.0,15.0,10.714285714285714,False,False,False,False,False,False,False,True
19,4,1,0,0,36,2023,14,104,15,11.0,20.0,14.857142857142858,False,False,False,False,False,False,False,True
20,4,1,0,0,36,2023,14,104,15,14.0,15.0,12.285714285714286,False,False,False,False,False,False,False,True
21,4,1,0,0,36,2023,14,104,15,6.0,11.0,7.285714285714286,False,False,False,False,False,False,False,True
22,4,1,0,0,36,2023,14,104,15,0.0,10.0,2.0,False,False,False,False,False,False,False,True
11,4,1,0,0,34,2023,15,105,15,0.0,8.0,5.142857142857143,False,True,False,False,False,False,False,True
12,4,1,0,0,34,2023,15,105,15,15.0,5.0,11.142857142857142,False,True,False,False,False,False,False,True
13,4,1,0,0,34,2023,15,105,15,11.0,13.0,9.428571428571429,False,True,False,False,False,False,False,True
14,4,1,0,0,34,2023,15,105,15,2.0,11.0,8.0,False,True,False,False,False,False,False,True
15,4,1,0,0,34,2023,15,105,15,7.0,6.0,5.285714285714286,False,True,False,False,False,False,False,True
16,4,1,0,0,34,2023,15,105,15,14.0,6.0,5.0,False,True,False,False,False,False,False,True
17,4,1,0,0,34,2023,15,105,15,8.0,6.0,7.571428571428571,False,True,False,False,False,False,False,True
18,4,1,0,0,34,2023,15,105,15,17.0,6.0,12.714285714285714,False,True,False,False,False,False,False,True
19,4,1,0,0,34,2023,15,105,15,19.0,12.0,16.0,False,True,False,False,False,False,False,True
20,4,1,0,0,34,2023,15,105,15,17.0,10.0,13.428571428571429,False,True,False,False,False,False,False,True
21,4,1,0,0,34,2023,15,105,15,14.0,7.0,7.857142857142857,False,True,False,False,False,False,False,True
22,4,1,0,0,34,2023,15,105,15,2.0,7.0,1.7142857142857142,False,True,False,False,False,False,False,True
11,4,0,0,1,21,2023,16,106,15,8.0,9.0,4.428571428571429,False,False,True,False,False,False,False,False
12,4,0,0,1,21,2023,16,106,15,15.0,16.0,10.714285714285714,False,False,True,False,False,False,False,False
13,4,0,0,1,21,2023,16,106,15,14.0,5.0,11.142857142857142,False,False,True,False,False,False,False,False
14,4,0,0,1,21,2023,16,106,15,11.0,9.0,8.142857142857142,False,False,True,False,False,False,False,False
15,4,0,0,1,21,2023,16,106,15,1.0,10.0,4.571428571428571,False,False,True,False,False,False,False,False
16,4,0,0,1,21,2023,16,106,15,4.0,0.0,5.0,False,False,True,False,False,False,False,False
17,4,0,0,1,21,2023,16,106,15,5.0,8.0,6.714285714285714,False,False,True,False,False,False,False,False
18,4,0,0,1,21,2023,16,106,15,20.0,10.0,12.571428571428571,False,False,True,False,False,False,False,False
19,4,0,0,1,21,2023,16,106,15,20.0,16.0,15.428571428571429,False,False,True,False,False,False,False,False
20,4,0,0,1,21,2023,16,106,15,18.0,9.0,13.857142857142858,False,False,True,False,False,False,False,False
21,4,0,0,1,21,2023,16,106,15,11.0,2.0,8.714285714285714,False,False,True,False,False,False,False,False
22,4,0,0,1,21,2023,16,106,15,5.0,0.0,2.4285714285714284,False,False,True,False,False,False,False,False
11,4,0,0,0,61,2023,17,107,16,4.0,8.0,4.142857142857143,True,False,False,False,False,False,False,True
12,4,0,0,0,61,2023,17,107,16,13.0,5.0,11.0,True,False,False,False,False,False,False,True
13,4,0,0,0,61,2023,17,107,16,17.0,3.0,11.285714285714286,True,False,False,False,False,False,False,True
14,4,0,0,0,61,2023,17,107,16,10.0,11.0,8.428571428571429,True,False,False,False,False,False,False,True
15,4,0,0,0,61,2023,17,107,16,5.0,4.0,5.142857142857143,True,False,False,False,False,False,False,True
16,4,0,0,0,61,2023,17,107,16,0.0,4.0,4.428571428571429,True,False,False,False,False,False,False,True
17,4,0,0,0,61,2023,17,107,16,2.0,9.0,5.857142857142857,True,False,False,False,False,False,False,True
18,4,0,0,0,61,2023,17,107,16,9.0,3.0,13.142857142857142,True,False,False,False,False,False,False,True
19,4,0,0,0,61,2023,17,107,16,12.0,5.0,17.428571428571427,True,False,False,False,False,False,False,True
20,4,0,0,0,61,2023,17,107,16,12.0,17.0,13.0,True,False,False,False,False,False,False,True
21,4,0,0,0,61,2023,17,107,16,8.0,1.0,8.857142857142858,True,False,False,False,False,False,False,True
22,4,0,0,0,61,2023,17,107,16,5.0,0.0,3.2857142857142856,True,False,False,False,False,False,False,True
11,4,0,0,0,36,2023,18,108,16,6.0,6.0,3.4285714285714284,False,False,False,False,True,False,False,True
12,4,0,0,0,36,2023,18,108,16,7.0,8.0,11.571428571428571,False,False,False,False,True,False,False,True
13,4,0,0,0,36,2023,18,108,16,4.0,15.0,11.142857142857142,False,False,False,False,True,False,False,True
14,4,0,0,0,36,2023,18,108,16,13.0,3.0,8.571428571428571,False,False,False,False,True,False,False,True
15,4,0,0,0,36,2023,18,108,16,8.0,7.0,5.571428571428571,False,False,False,False,True,False,False,True
16,4,0,0,0,36,2023,18,108,16,0.0,8.0,4.571428571428571,False,False,False,False,True,False,False,True
17,4,0,0,0,36,2023,18,108,16,3.0,1.0,6.285714285714286,False,False,False,False,True,False,False,True
18,4,0,0,0,36,2023,18,108,16,7.0,14.0,12.285714285714286,False,False,False,False,True,False,False,True
19,4,0,0,0,36,2023,18,108,16,19.0,22.0,15.857142857142858,False,False,False,False,True,False,False,True
20,4,0,0,0,36,2023,18,108,16,11.0,11.0,12.857142857142858,False,False,False,False,True,False,False,True
21,4,0,0,0,36,2023,18,108,16,2.0,16.0,8.142857142857142,False,False,False,False,True,False,False,True
22,4,0,0,0,36,2023,18,108,16,6.0,5.0,3.142857142857143,False,False,False,False,True,False,False,True
11,4,0,0,0,28,2023,19,109,16,1.0,4.0,2.857142857142857,False,False,False,False,False,True,False,False
12,4,0,0,0,28,2023,19,109,16,12.0,6.0,11.857142857142858,False,False,False,False,False,True,False,False
13,4,0,0,0,28,2023,19,109,16,14.0,8.0,11.0,False,False,False,False,False,True,False,False
14,4,0,0,0,28,2023,19,109,16,4.0,10.0,7.142857142857143,False,False,False,False,False,True,False,False
15,4,0,0,0,28,2023,19,109,16,10.0,0.0,6.428571428571429,False,False,False,False,False,True,False,False
16,4,0,0,0,28,2023,19,109,16,9.0,4.0,5.0,False,False,False,False,False,True,False,False
17,4,0,0,0,28,2023,19,109,16,4.0,13.0,5.0,False,False,False,False,False,True,False,False
18,4,0,0,0,28,2023,19,109,16,8.0,9.0,11.0,False,False,False,False,False,True,False,False
19,4,0,0,0,28,2023,19,109,16,11.0,19.0,14.714285714285714,False,False,False,False,False,True,False,False
20,4,0,0,0,28,2023,19,109,16,10.0,8.0,13.714285714285714,False,False,False,False,False,True,False,False
21,4,0,0,0,28,2023,19,109,16,11.0,5.0,7.714285714285714,False,False,False,False,False,True,False,False
22,4,0,0,0,28,2023,19,109,16,4.0,0.0,3.5714285714285716,False,False,False,False,False,True,False,False
11,4,0,0,0,85,2023,20,110,16,0.0,1.0,3.5714285714285716,False,False,False,True,False,False,False,True
12,4,0,0,0,85,2023,20,110,16,8.0,13.0,12.0,False,False,False,True,False,False,False,True
13,4,0,0,0,85,2023,20,110,16,7.0,10.0,11.142857142857142,False,False,False,True,False,False,False,True
14,4,0,0,0,85,2023,20,110,16,0.0,10.0,6.571428571428571,False,False,False,True,False,False,False,True
15,4,0,0,0,85,2023,20,110,16,6.0,8.0,6.428571428571429,False,False,False,True,False,False,False,True
16,4,0,0,0,85,2023,20,110,16,7.0,1.0,4.857142857142857,False,False,False,True,False,False,False,True
17,4,0,0,0,85,2023,20,110,16,4.0,9.0,3.7142857142857144,False,False,False,True,False,False,False,True
18,4,0,0,0,85,2023,20,110,16,0.0,16.0,10.142857142857142,False,False,False,True,False,False,False,True
19,4,0,0,0,85,2023,20,110,16,11.0,11.0,15.0,False,False,False,True,False,False,False,True
20,4,0,0,0,85,2023,20,110,16,14.0,14.0,13.857142857142858,False,False,False,True,False,False,False,True
21,4,0,0,0,85,2023,20,110,16,2.0,6.0,8.571428571428571,False,False,False,True,False,False,False,True
22,4,0,0,0,85,2023,20,110,16,3.0,0.0,4.285714285714286,False,False,False,True,False,False,False,True
11,4,1,0,0,48,2023,21,111,16,6.0,0.0,4.285714285714286,False,False,False,False,False,False,False,False
12,4,1,0,0,48,2023,21,111,16,14.0,15.0,12.428571428571429,False,False,False,False,False,False,False,False
13,4,1,0,0,48,2023,21,111,16,11.0,11.0,12.285714285714286,False,False,False,False,False,False,False,False
14,4,1,0,0,48,2023,21,111,16,6.0,2.0,7.571428571428571,False,False,False,False,False,False,False,False
15,4,1,0,0,48,2023,21,111,16,8.0,7.0,6.285714285714286,False,False,False,False,False,False,False,False
16,4,1,0,0,48,2023,21,111,16,0.0,14.0,3.4285714285714284,False,False,False,False,False,False,False,False
17,4,1,0,0,48,2023,21,111,16,0.0,8.0,3.857142857142857,False,False,False,False,False,False,False,False
18,4,1,0,0,48,2023,21,111,16,10.0,17.0,10.0,False,False,False,False,False,False,False,False
19,4,1,0,0,48,2023,21,111,16,13.0,19.0,15.571428571428571,False,False,False,False,False,False,False,False
20,4,1,0,0,48,2023,21,111,16,15.0,17.0,14.428571428571429,False,False,False,False,False,False,False,False
21,4,1,0,0,48,2023,21,111,16,12.0,14.0,6.857142857142857,False,False,False,False,False,False,False,False
22,4,1,0,0,48,2023,21,111,16,5.0,2.0,4.571428571428571,False,False,False,False,False,False,False,False
11,4,1,0,1,86,2023,22,112,16,5.0,8.0,4.142857142857143,False,True,False,False,False,False,True,False
12,4,1,0,1,86,2023,22,112,16,18.0,15.0,11.714285714285714,False,True,False,False,False,False,True,False
13,4,1,0,1,86,2023,22,112,16,19.0,14.0,13.0,False,True,False,False,False,False,True,False
14,4,1,0,1,86,2023,22,112,16,9.0,11.0,7.285714285714286,False,True,False,False,False,False,True,False
15,4,1,0,1,86,2023,22,112,16,6.0,1.0,6.571428571428571,False,True,False,False,False,False,True,False
16,4,1,0,1,86,2023,22,112,16,4.0,4.0,3.4285714285714284,False,True,False,False,False,False,True,False
17,4,1,0,1,86,2023,22,112,16,9.0,5.0,5.0,False,True,False,False,False,False,True,False
18,4,1,0,1,86,2023,22,112,16,16.0,20.0,9.285714285714286,False,True,False,False,False,False,True,False
19,4,1,0,1,86,2023,22,112,16,23.0,20.0,13.857142857142858,False,True,False,False,False,False,True,False
20,4,1,0,1,86,2023,22,112,16,21.0,18.0,14.142857142857142,False,True,False,False,False,False,True,False
21,4,1,0,1,86,2023,22,112,16,2.0,11.0,6.714285714285714,False,True,False,False,False,False,True,False
22,4,1,0,1,86,2023,22,112,16,4.0,5.0,4.285714285714286,False,True,False,False,False,False,True,False
11,4,0,0,0,23,2023,23,113,16,7.0,4.0,4.428571428571429,False,False,True,False,False,False,False,True
12,4,0,0,0,23,2023,23,113,16,10.0,13.0,11.714285714285714,False,False,True,False,False,False,False,True
13,4,0,0,0,23,2023,23,113,16,19.0,17.0,12.0,False,False,True,False,False,False,False,True
14,4,0,0,0,23,2023,23,113,16,9.0,10.0,6.714285714285714,False,False,True,False,False,False,False,True
15,4,0,0,0,23,2023,23,113,16,3.0,5.0,6.571428571428571,False,False,True,False,False,False,False,True
16,4,0,0,0,23,2023,23,113,16,4.0,0.0,3.5714285714285716,False,False,True,False,False,False,False,True
17,4,0,0,0,23,2023,23,113,16,13.0,2.0,5.142857142857143,False,False,True,False,False,False,False,True
18,4,0,0,0,23,2023,23,113,16,15.0,9.0,10.0,False,False,True,False,False,False,False,True
19,4,0,0,0,23,2023,23,113,16,8.0,12.0,14.428571428571429,False,False,True,False,False,False,False,True
20,4,0,0,0,23,2023,23,113,16,16.0,12.0,15.0,False,False,True,False,False,False,False,True
21,4,0,0,0,23,2023,23,113,16,10.0,8.0,5.857142857142857,False,False,True,False,False,False,False,True
22,4,0,0,0,23,2023,23,113,16,3.0,5.0,3.5714285714285716,False,False,True,False,False,False,False,True
11,4,0,0,0,71,2023,24,114,17,6.0,6.0,3.5714285714285716,True,False,False,False,False,False,False,True
12,4,0,0,0,71,2023,24,114,17,13.0,7.0,11.428571428571429,True,False,False,False,False,False,False,True
13,4,0,0,0,71,2023,24,114,17,10.0,4.0,13.571428571428571,True,False,False,False,False,False,False,True
14,4,0,0,0,71,2023,24,114,17,6.0,13.0,5.857142857142857,True,False,False,False,False,False,False,True
15,4,0,0,0,71,2023,24,114,17,5.0,8.0,5.428571428571429,True,False,False,False,False,False,False,True
16,4,0,0,0,71,2023,24,114,17,1.0,0.0,3.857142857142857,True,False,False,False,False,False,False,True
17,4,0,0,0,71,2023,24,114,17,3.0,3.0,5.0,True,False,False,False,False,False,False,True
18,4,0,0,0,71,2023,24,114,17,14.0,7.0,10.285714285714286,True,False,False,False,False,False,False,True
19,4,0,0,0,71,2023,24,114,17,16.0,19.0,14.142857142857142,True,False,False,False,False,False,False,True
20,4,0,0,0,71,2023,24,114,17,18.0,11.0,15.142857142857142,True,False,False,False,False,False,False,True
21,4,0,0,0,71,2023,24,114,17,2.0,2.0,8.0,True,False,False,False,False,False,False,True
22,4,0,0,0,71,2023,24,114,17,0.0,6.0,3.2857142857142856,True,False,False,False,False,False,False,True
11,4,0,0,1,76,2023,25,115,17,0.0,1.0,3.857142857142857,False,False,False,False,True,False,False,True
12,4,0,0,1,76,2023,25,115,17,5.0,12.0,10.571428571428571,False,False,False,False,True,False,False,True
13,4,0,0,1,76,2023,25,115,17,15.0,14.0,12.571428571428571,False,False,False,False,True,False,False,True
14,4,0,0,1,76,2023,25,115,17,7.0,4.0,5.285714285714286,False,False,False,False,True,False,False,True
15,4,0,0,1,76,2023,25,115,17,0.0,10.0,5.857142857142857,False,False,False,False,True,False,False,True
16,4,0,0,1,76,2023,25,115,17,2.0,9.0,2.5714285714285716,False,False,False,False,True,False,False,True
17,4,0,0,1,76,2023,25,115,17,2.0,4.0,5.285714285714286,False,False,False,False,True,False,False,True
18,4,0,0,1,76,2023,25,115,17,9.0,8.0,10.428571428571429,False,False,False,False,True,False,False,True
19,4,0,0,1,76,2023,25,115,17,17.0,11.0,14.857142857142858,False,False,False,False,True,False,False,True
20,4,0,0,1,76,2023,25,115,17,12.0,10.0,16.0,False,False,False,False,True,False,False,True
21,4,0,0,1,76,2023,25,115,17,17.0,11.0,8.0,False,False,False,False,True,False,False,True
22,4,0,0,1,76,2023,25,115,17,4.0,4.0,2.7142857142857144,False,False,False,False,True,False,False,True
11,4,0,0,1,38,2023,26,116,17,3.0,0.0,5.0,False,False,False,False,False,True,False,True
12,4,0,0,1,38,2023,26,116,17,6.0,8.0,10.285714285714286,False,False,False,False,False,True,False,True
13,4,0,0,1,38,2023,26,116,17,7.0,7.0,14.0,False,False,False,False,False,True,False,True
14,4,0,0,1,38,2023,26,116,17,0.0,0.0,6.428571428571429,False,False,False,False,False,True,False,True
15,4,0,0,1,38,2023,26,116,17,13.0,6.0,6.142857142857143,False,False,False,False,False,True,False,True
16,4,0,0,1,38,2023,26,116,17,0.0,7.0,2.4285714285714284,False,False,False,False,False,True,False,True
17,4,0,0,1,38,2023,26,116,17,6.0,4.0,5.0,False,False,False,False,False,True,False,True
18,4,0,0,1,38,2023,26,116,17,9.0,0.0,12.285714285714286,False,False,False,False,False,True,False,True
19,4,0,0,1,38,2023,26,116,17,16.0,11.0,15.571428571428571,False,False,False,False,False,True,False,True
20,4,0,0,1,38,2023,26,116,17,16.0,14.0,16.0,False,False,False,False,False,True,False,True
21,4,0,0,1,38,2023,26,116,17,11.0,2.0,8.857142857142858,False,False,False,False,False,True,False,True
22,4,0,0,1,38,2023,26,116,17,0.0,3.0,2.5714285714285716,False,False,False,False,False,True,False,True
11,4,0,0,0,90,2023,27,117,17,8.0,6.0,4.142857142857143,False,False,False,True,False,False,False,True
12,4,0,0,0,90,2023,27,117,17,6.0,14.0,9.428571428571429,False,False,False,True,False,False,False,True
13,4,0,0,0,90,2023,27,117,17,17.0,11.0,13.428571428571429,False,False,False,True,False,False,False,True
14,4,0,0,0,90,2023,27,117,17,8.0,6.0,5.571428571428571,False,False,False,True,False,False,False,True
15,4,0,0,0,90,2023,27,117,17,8.0,8.0,6.0,False,False,False,True,False,False,False,True
16,4,0,0,0,90,2023,27,117,17,6.0,0.0,3.4285714285714284,False,False,False,True,False,False,False,True
17,4,0,0,0,90,2023,27,117,17,2.0,0.0,5.428571428571429,False,False,False,True,False,False,False,True
18,4,0,0,0,90,2023,27,117,17,13.0,10.0,12.285714285714286,False,False,False,True,False,False,False,True
19,4,0,0,0,90,2023,27,117,17,16.0,13.0,16.285714285714285,False,False,False,True,False,False,False,True
20,4,0,0,0,90,2023,27,117,17,14.0,15.0,15.571428571428571,False,False,False,True,False,False,False,True
21,4,0,0,0,90,2023,27,117,17,8.0,12.0,7.571428571428571,False,False,False,True,False,False,False,True
22,4,0,0,0,90,2023,27,117,17,2.0,5.0,2.142857142857143,False,False,False,True,False,False,False,True
11,4,1,0,0,87,2023,28,118,17,0.0,5.0,4.714285714285714,False,False,False,False,False,False,False,False
